2026-02-07 08:49:48.384 [redisson-3-8][TID: N/A][trace:482328637777801216] INFO  c.g.j.l.sync.CacheMessageListener - [SyncCache] receive message, currInstanceId=C2019679614894657536, instanceId=C2019024242846076928, cacheName=l2cache:systemParam, cacheType=caffeine, optType=refresh, key=[lock_status, review_status, review_operation, agent_type, agent_change_type, agent_attribution, agent_status, register_way, agent_user_benefit, agent_level, agent_category], desc=put
2026-02-07 10:25:39.769 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - _CHAIN_TRADE_NOTIFY_GROUP: partitions revoked: [feng_CHAIN_TRADE_NOTIFY_TOPIC-0, feng_CHAIN_TRADE_NOTIFY_TOPIC-1, feng_CHAIN_TRADE_NOTIFY_TOPIC-2, feng_CHAIN_TRADE_NOTIFY_TOPIC-3, feng_CHAIN_TRADE_NOTIFY_TOPIC-4, feng_CHAIN_TRADE_NOTIFY_TOPIC-5, feng_CHAIN_TRADE_NOTIFY_TOPIC-6, feng_CHAIN_TRADE_NOTIFY_TOPIC-7, feng_CHAIN_TRADE_NOTIFY_TOPIC-8, feng_CHAIN_TRADE_NOTIFY_TOPIC-9, feng_CHAIN_TRADE_NOTIFY_TOPIC-10, feng_CHAIN_TRADE_NOTIFY_TOPIC-11, feng_CHAIN_TRADE_NOTIFY_TOPIC-12, feng_CHAIN_TRADE_NOTIFY_TOPIC-13, feng_CHAIN_TRADE_NOTIFY_TOPIC-14, feng_CHAIN_TRADE_NOTIFY_TOPIC-15, feng_CHAIN_TRADE_NOTIFY_TOPIC-16, feng_CHAIN_TRADE_NOTIFY_TOPIC-17, feng_CHAIN_TRADE_NOTIFY_TOPIC-18, feng_CHAIN_TRADE_NOTIFY_TOPIC-19, feng_CHAIN_TRADE_NOTIFY_TOPIC-20, feng_CHAIN_TRADE_NOTIFY_TOPIC-21, feng_CHAIN_TRADE_NOTIFY_TOPIC-22, feng_CHAIN_TRADE_NOTIFY_TOPIC-23, feng_CHAIN_TRADE_NOTIFY_TOPIC-24, feng_CHAIN_TRADE_NOTIFY_TOPIC-25, feng_CHAIN_TRADE_NOTIFY_TOPIC-26, feng_CHAIN_TRADE_NOTIFY_TOPIC-27, feng_CHAIN_TRADE_NOTIFY_TOPIC-28, feng_CHAIN_TRADE_NOTIFY_TOPIC-29, feng_CHAIN_TRADE_NOTIFY_TOPIC-30, feng_CHAIN_TRADE_NOTIFY_TOPIC-31]
2026-02-07 10:25:39.769 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - feng_push_typing_amount_group: partitions revoked: [feng_push_typing_amount_topic-0, feng_push_typing_amount_topic-1, feng_push_typing_amount_topic-2, feng_push_typing_amount_topic-3, feng_push_typing_amount_topic-4, feng_push_typing_amount_topic-5, feng_push_typing_amount_topic-6, feng_push_typing_amount_topic-7, feng_push_typing_amount_topic-8, feng_push_typing_amount_topic-9, feng_push_typing_amount_topic-10, feng_push_typing_amount_topic-11, feng_push_typing_amount_topic-12, feng_push_typing_amount_topic-13, feng_push_typing_amount_topic-14, feng_push_typing_amount_topic-15, feng_push_typing_amount_topic-16, feng_push_typing_amount_topic-17, feng_push_typing_amount_topic-18, feng_push_typing_amount_topic-19, feng_push_typing_amount_topic-20, feng_push_typing_amount_topic-21, feng_push_typing_amount_topic-22, feng_push_typing_amount_topic-23, feng_push_typing_amount_topic-24, feng_push_typing_amount_topic-25, feng_push_typing_amount_topic-26, feng_push_typing_amount_topic-27, feng_push_typing_amount_topic-28, feng_push_typing_amount_topic-29, feng_push_typing_amount_topic-30, feng_push_typing_amount_topic-31]
2026-02-07 10:25:39.770 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - _ADDRESS_BALANCE_NOTIFY_GROUP: partitions revoked: [feng_ADDRESS_BALANCE_NOTIFY_TOPIC-0, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-1, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-2, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-3, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-4, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-5, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-6, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-7, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-8, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-9, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-10, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-11, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-12, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-13, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-14, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-15, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-16, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-17, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-18, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-19, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-20, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-21, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-22, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-23, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-24, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-25, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-26, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-27, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-28, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-29, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-30, feng_ADDRESS_BALANCE_NOTIFY_TOPIC-31]
2026-02-07 10:25:39.769 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - _SITE_SECURITY_BALANCE_GROUP: partitions revoked: [feng_SITE_SECURITY_BALANCE_TOPIC-0, feng_SITE_SECURITY_BALANCE_TOPIC-1, feng_SITE_SECURITY_BALANCE_TOPIC-2, feng_SITE_SECURITY_BALANCE_TOPIC-3, feng_SITE_SECURITY_BALANCE_TOPIC-4, feng_SITE_SECURITY_BALANCE_TOPIC-5, feng_SITE_SECURITY_BALANCE_TOPIC-6, feng_SITE_SECURITY_BALANCE_TOPIC-7, feng_SITE_SECURITY_BALANCE_TOPIC-8, feng_SITE_SECURITY_BALANCE_TOPIC-9, feng_SITE_SECURITY_BALANCE_TOPIC-10, feng_SITE_SECURITY_BALANCE_TOPIC-11, feng_SITE_SECURITY_BALANCE_TOPIC-12, feng_SITE_SECURITY_BALANCE_TOPIC-13, feng_SITE_SECURITY_BALANCE_TOPIC-14, feng_SITE_SECURITY_BALANCE_TOPIC-15, feng_SITE_SECURITY_BALANCE_TOPIC-16, feng_SITE_SECURITY_BALANCE_TOPIC-17, feng_SITE_SECURITY_BALANCE_TOPIC-18, feng_SITE_SECURITY_BALANCE_TOPIC-19, feng_SITE_SECURITY_BALANCE_TOPIC-20, feng_SITE_SECURITY_BALANCE_TOPIC-21, feng_SITE_SECURITY_BALANCE_TOPIC-22, feng_SITE_SECURITY_BALANCE_TOPIC-23, feng_SITE_SECURITY_BALANCE_TOPIC-24, feng_SITE_SECURITY_BALANCE_TOPIC-25, feng_SITE_SECURITY_BALANCE_TOPIC-26, feng_SITE_SECURITY_BALANCE_TOPIC-27, feng_SITE_SECURITY_BALANCE_TOPIC-28, feng_SITE_SECURITY_BALANCE_TOPIC-29, feng_SITE_SECURITY_BALANCE_TOPIC-30, feng_SITE_SECURITY_BALANCE_TOPIC-31]
2026-02-07 10:25:39.773 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-6, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Member consumer-_CHAIN_TRADE_NOTIFY_GROUP-6-53d5389f-15c2-4c5b-b339-2e1a6bd2a44e sending LeaveGroup request to coordinator 192.168.29.73:9092 (id: 2147483644 rack: null) due to the consumer unsubscribed from all topics
2026-02-07 10:25:39.773 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - feng_user_rebate_reward_group: partitions revoked: [feng_user_rebate_reward_topic-0, feng_user_rebate_reward_topic-1, feng_user_rebate_reward_topic-2, feng_user_rebate_reward_topic-3, feng_user_rebate_reward_topic-4, feng_user_rebate_reward_topic-5, feng_user_rebate_reward_topic-6, feng_user_rebate_reward_topic-7, feng_user_rebate_reward_topic-8, feng_user_rebate_reward_topic-9, feng_user_rebate_reward_topic-10, feng_user_rebate_reward_topic-11, feng_user_rebate_reward_topic-12, feng_user_rebate_reward_topic-13, feng_user_rebate_reward_topic-14, feng_user_rebate_reward_topic-15, feng_user_rebate_reward_topic-16, feng_user_rebate_reward_topic-17, feng_user_rebate_reward_topic-18, feng_user_rebate_reward_topic-19, feng_user_rebate_reward_topic-20, feng_user_rebate_reward_topic-21, feng_user_rebate_reward_topic-22, feng_user_rebate_reward_topic-23, feng_user_rebate_reward_topic-24, feng_user_rebate_reward_topic-25, feng_user_rebate_reward_topic-26, feng_user_rebate_reward_topic-27, feng_user_rebate_reward_topic-28, feng_user_rebate_reward_topic-29, feng_user_rebate_reward_topic-30, feng_user_rebate_reward_topic-31]
2026-02-07 10:25:39.773 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-4, groupId=feng_user_rebate_reward_group] Member consumer-feng_user_rebate_reward_group-4-5fe359d4-cd9b-445f-a3eb-56cc3b7a56ab sending LeaveGroup request to coordinator 192.168.29.72:9092 (id: 2147483645 rack: null) due to the consumer unsubscribed from all topics
2026-02-07 10:25:39.770 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.s.k.l.KafkaMessageListenerContainer - feng_third_game_payout_group: partitions revoked: [feng_third_game_payout_topic-0, feng_third_game_payout_topic-1, feng_third_game_payout_topic-2, feng_third_game_payout_topic-3, feng_third_game_payout_topic-4, feng_third_game_payout_topic-5, feng_third_game_payout_topic-6, feng_third_game_payout_topic-7, feng_third_game_payout_topic-8, feng_third_game_payout_topic-9, feng_third_game_payout_topic-10, feng_third_game_payout_topic-11, feng_third_game_payout_topic-12, feng_third_game_payout_topic-13, feng_third_game_payout_topic-14, feng_third_game_payout_topic-15, feng_third_game_payout_topic-16, feng_third_game_payout_topic-17, feng_third_game_payout_topic-18, feng_third_game_payout_topic-19, feng_third_game_payout_topic-20, feng_third_game_payout_topic-21, feng_third_game_payout_topic-22, feng_third_game_payout_topic-23, feng_third_game_payout_topic-24, feng_third_game_payout_topic-25, feng_third_game_payout_topic-26, feng_third_game_payout_topic-27, feng_third_game_payout_topic-28, feng_third_game_payout_topic-29, feng_third_game_payout_topic-30, feng_third_game_payout_topic-31]
2026-02-07 10:25:39.774 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-2, groupId=feng_third_game_payout_group] Member consumer-feng_third_game_payout_group-2-700aef51-4056-4b88-97bd-d5e9509eb02d sending LeaveGroup request to coordinator 192.168.29.72:9092 (id: 2147483645 rack: null) due to the consumer unsubscribed from all topics
2026-02-07 10:25:39.774 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-3, groupId=feng_push_typing_amount_group] Member consumer-feng_push_typing_amount_group-3-3fdb6a6b-d1e8-4429-8c2a-1ecdb33d1d91 sending LeaveGroup request to coordinator 192.168.29.73:9092 (id: 2147483644 rack: null) due to the consumer unsubscribed from all topics
2026-02-07 10:25:39.774 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-1, groupId=_SITE_SECURITY_BALANCE_GROUP] Member consumer-_SITE_SECURITY_BALANCE_GROUP-1-a1222e67-966d-4fa9-9daa-7b984e5c17f4 sending LeaveGroup request to coordinator 192.168.29.73:9092 (id: 2147483644 rack: null) due to the consumer unsubscribed from all topics
2026-02-07 10:25:39.774 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-5, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Member consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-5-9d2dece2-ab77-4eb5-abca-bbd37e9cea2a sending LeaveGroup request to coordinator 192.168.29.73:9092 (id: 2147483644 rack: null) due to the consumer unsubscribed from all topics
2026-02-07 10:25:39.775 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-1, groupId=_SITE_SECURITY_BALANCE_GROUP] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.775 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-1, groupId=_SITE_SECURITY_BALANCE_GROUP] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.775 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-1, groupId=_SITE_SECURITY_BALANCE_GROUP] Unsubscribed all topics or patterns and assigned partitions
2026-02-07 10:25:39.776 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-4, groupId=feng_user_rebate_reward_group] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.776 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_user_rebate_reward_group-4, groupId=feng_user_rebate_reward_group] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.776 [org.springframework.kafka.KafkaListenerEndpointContainer#5-0-C-1][TID: N/A][trace:] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-feng_user_rebate_reward_group-4, groupId=feng_user_rebate_reward_group] Unsubscribed all topics or patterns and assigned partitions
2026-02-07 10:25:39.776 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-6, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.776 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-6, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.776 [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1][TID: N/A][trace:] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-_CHAIN_TRADE_NOTIFY_GROUP-6, groupId=_CHAIN_TRADE_NOTIFY_GROUP] Unsubscribed all topics or patterns and assigned partitions
2026-02-07 10:25:39.776 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-2, groupId=feng_third_game_payout_group] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.777 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_third_game_payout_group-2, groupId=feng_third_game_payout_group] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.777 [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-C-1][TID: N/A][trace:] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-feng_third_game_payout_group-2, groupId=feng_third_game_payout_group] Unsubscribed all topics or patterns and assigned partitions
2026-02-07 10:25:39.777 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-5, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.777 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-5, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.777 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-5, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Unsubscribed all topics or patterns and assigned partitions
2026-02-07 10:25:39.778 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-3, groupId=feng_push_typing_amount_group] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.778 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-3, groupId=feng_push_typing_amount_group] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.778 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.clients.consumer.KafkaConsumer - [Consumer clientId=consumer-feng_push_typing_amount_group-3, groupId=feng_push_typing_amount_group] Unsubscribed all topics or patterns and assigned partitions
2026-02-07 10:25:39.783 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-5, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.783 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_ADDRESS_BALANCE_NOTIFY_GROUP-5, groupId=_ADDRESS_BALANCE_NOTIFY_GROUP] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.783 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-1, groupId=_SITE_SECURITY_BALANCE_GROUP] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.783 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-_SITE_SECURITY_BALANCE_GROUP-1, groupId=_SITE_SECURITY_BALANCE_GROUP] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.784 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.kafka.common.metrics.Metrics - Metrics scheduler closed
2026-02-07 10:25:39.784 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.kafka.common.metrics.Metrics - Closing reporter org.apache.kafka.common.metrics.JmxReporter
2026-02-07 10:25:39.785 [org.springframework.kafka.KafkaListenerEndpointContainer#2-0-C-1][TID: N/A][trace:] INFO  o.a.kafka.common.metrics.Metrics - Metrics reporters closed
2026-02-07 10:25:39.786 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-3, groupId=feng_push_typing_amount_group] Resetting generation and member id due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.786 [org.springframework.kafka.KafkaListenerEndpointContainer#4-0-C-1][TID: N/A][trace:] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-feng_push_typing_amount_group-3, groupId=feng_push_typing_amount_group] Request joining group due to: consumer pro-actively leaving the group
2026-02-07 10:25:39.787 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.kafka.common.metrics.Metrics - Metrics scheduler closed
2026-02-07 10:25:39.787 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1][TID: N/A][trace:] INFO  o.a.kafka.common.metrics.Metrics - Closing reporter org.apache.kafka.common.metrics.JmxReporter
