2026-02-07 08:49:48.393 [redisson-3-11][TID: N/A][trace:482328637777801216] INFO  c.g.j.l.sync.CacheMessageListener - [SyncCache] receive message, currInstanceId=C2019679321033338880, instanceId=C2019024242846076928, cacheName=l2cache:systemParam, cacheType=caffeine, optType=refresh, key=[lock_status, review_status, review_operation, agent_type, agent_change_type, agent_attribution, agent_status, register_way, agent_user_benefit, agent_level, agent_category], desc=put
2026-02-07 10:25:59.108 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.171 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.203 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.265 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.291 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.324 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.349 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'activity-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.607 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'user-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.681 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'agent-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.724 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.772 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'agent-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.800 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'agent-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.861 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.879 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.898 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'agent-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:25:59.916 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'agent-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:00.424 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'agent-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.056 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.190 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.329 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.422 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.453 [restartedMain][TID: N/A][trace:] INFO  c.c.b.system.config.MinioConfig - MinioConfig初始化endpoint=http://192.168.29.53:9000,accessKey=PwGtboSKnLFs4l0DCT7d,secretKey=KVkOsUGMybJ4hpm5SwPno30Zt7vI6THfaXE9D8Yx
2026-02-07 10:26:01.457 [restartedMain][TID: N/A][trace:] INFO  c.c.b.system.config.MinioConfig - Minio 初始化成功 
2026-02-07 10:26:01.502 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.661 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'agent-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.828 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'play-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.862 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:01.884 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:02.418 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'system-business-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:03.554 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'user-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:03.592 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'user-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:03.860 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:03.885 [restartedMain][TID: N/A][trace:] INFO  o.s.c.o.FeignClientFactoryBean - For 'wallet-biz' URL not provided. Will try picking an instance via load-balancing.
2026-02-07 10:26:04.934 [restartedMain][TID: N/A][trace:] INFO  c.g.j.l.sync.RedisCacheSyncPolicy - already started
2026-02-07 10:26:05.602 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_push_bet_order_topic,value:feng_push_bet_order_topic
2026-02-07 10:26:05.602 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_cancel_bet_order_topic,value:feng_cancel_bet_order_topic
2026-02-07 10:26:05.602 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_push_typing_amount_topic,value:feng_push_typing_amount_topic
2026-02-07 10:26:05.602 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_vip_flow_list_topic,value:feng_vip_flow_list_topic
2026-02-07 10:26:05.602 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_venue_site_day_total_bet_amount_topic,value:feng_venue_site_day_total_bet_amount_topic
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_win_lose_channel,value:feng_user_win_lose_channel
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_venue_win_loss_batch_topic,value:feng_user_venue_win_loss_batch_topic
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_third_game_order_record,value:feng_third_game_order_record
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_third_game_payout_topic,value:feng_third_game_payout_topic
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_send_user_activity_order_list,value:feng_send_user_activity_order_list
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_member_recharge,value:feng_member_recharge
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_member_withdraw,value:feng_member_withdraw
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_recharge_withdraw,value:feng_user_recharge_withdraw
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_agent_recharge_withdraw,value:feng_agent_recharge_withdraw
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_free_game,value:feng_free_game
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_free_game_record,value:feng_free_game_record
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_free_game_consume_record,value:feng_free_game_consume_record
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_task_novice_order_record,value:feng_task_novice_order_record
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_task_daily_week_order_record,value:feng_task_daily_week_order_record
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_MEDAL_ACQUIRE_QUEUE,value:feng_MEDAL_ACQUIRE_QUEUE
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_call_friend_member_recharge,value:feng_call_friend_member_recharge
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_latest_bet_topic,value:feng_user_latest_bet_topic
2026-02-07 10:26:05.603 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_valid_invite_user_recharge,value:feng_valid_invite_user_recharge
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_user_rebate_reward_topic,value:feng_user_rebate_reward_topic
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_CHAIN_TRADE_NOTIFY_TOPIC,value:feng_CHAIN_TRADE_NOTIFY_TOPIC
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_ADDRESS_BALANCE_NOTIFY_TOPIC,value:feng_ADDRESS_BALANCE_NOTIFY_TOPIC
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['spring.profiles.active']}_SITE_SECURITY_BALANCE_TOPIC,value:feng_SITE_SECURITY_BALANCE_TOPIC
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_clean_account_venue_bet_amount_topic,value:feng_clean_account_venue_bet_amount_topic
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_game_topic,value:feng_account_game_topic
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_user_coin_topic,value:feng_account_user_coin_topic
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_user_platfrom_coin_topic,value:feng_account_user_platfrom_coin_topic
2026-02-07 10:26:05.604 [restartedMain][TID: N/A][trace:] INFO  c.c.b.common.kafka.utils.KafkaUtil - 初始化kafka topic spel表达式,key:#{environment['common.config.env']}_account_agent_coin_topic,value:feng_account_agent_coin_topic
2026-02-07 10:26:07.058 [restartedMain][TID: N/A][trace:] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 19 endpoint(s) beneath base path '/actuator'
2026-02-07 10:26:07.322 [restartedMain][TID: N/A][trace:] INFO  io.undertow - starting server: Undertow - 2.3.3.Final
2026-02-07 10:26:07.326 [restartedMain][TID: N/A][trace:] INFO  o.s.b.w.e.undertow.UndertowWebServer - Undertow started on port(s) 7030 (http)
2026-02-07 10:26:07.703 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosServiceRegistry - nacos registry, feng system-business-biz 192.168.62.93:7030 register finished
2026-02-07 10:26:07.720 [restartedMain][TID: N/A][trace:] INFO  c.c.b.s.SystemBusinessApplication - Started SystemBusinessApplication in 27.348 seconds (process running for 70751.849)
2026-02-07 10:26:07.723 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=system-business-biz-feng.yml, group=feng
2026-02-07 10:26:07.723 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=system-business-biz, group=feng
2026-02-07 10:26:07.723 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=common-config.yml, group=feng
2026-02-07 10:26:07.723 [restartedMain][TID: N/A][trace:] INFO  c.a.c.n.r.NacosContextRefresher - [Nacos Config] Listening config: dataId=system-business-biz.yml, group=feng
2026-02-07 10:26:07.725 [restartedMain][TID: N/A][trace:] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2026-02-07 10:26:08.942 [File Watcher][TID: N/A][trace:] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 19 class path changes (12 additions, 1 deletion, 6 modifications)
2026-02-07 10:26:08.969 [Thread-15][TID: N/A][trace:] INFO  o.s.b.w.e.undertow.UndertowWebServer - Commencing graceful shutdown. Waiting for active requests to complete
2026-02-07 10:26:08.969 [Thread-15][TID: N/A][trace:] INFO  o.s.b.w.e.undertow.UndertowWebServer - Graceful shutdown complete
2026-02-07 10:26:08.970 [Thread-15][TID: N/A][trace:] INFO  io.undertow - stopping server: Undertow - 2.3.3.Final
2026-02-07 10:26:08.992 [Thread-15][TID: N/A][trace:] INFO  c.a.c.n.r.NacosServiceRegistry - De-registering from Nacos Server now...
2026-02-07 10:26:09.018 [Thread-15][TID: N/A][trace:] INFO  c.a.c.n.r.NacosServiceRegistry - De-registration finished.
2026-02-07 10:26:09.349 [restartedMain][TID: N/A][trace:] WARN  c.a.c.n.c.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[system-business-biz] & group[feng]
2026-02-07 10:26:09.353 [restartedMain][TID: N/A][trace:] WARN  c.a.c.n.c.NacosPropertySourceBuilder - Ignore the empty nacos configuration and get it based on dataId[system-business-biz-feng.yml] & group[feng]
2026-02-07 10:26:09.353 [restartedMain][TID: N/A][trace:] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: [BootstrapPropertySource {name='bootstrapProperties-system-business-biz-feng.yml,feng'}, BootstrapPropertySource {name='bootstrapProperties-system-business-biz.yml,feng'}, BootstrapPropertySource {name='bootstrapProperties-system-business-biz,feng'}, BootstrapPropertySource {name='bootstrapProperties-common-config.yml,feng'}]
2026-02-07 10:26:09.361 [restartedMain][TID: N/A][trace:] INFO  c.c.b.s.SystemBusinessApplication - The following 1 profile is active: "feng"
